Unnamed: 0,created_at,id_str,full_text,username,tweet_url
178,Wed Feb 07 07:01:19 +0000 2024,1755124565075001472,Ingin Pasokan pangan selalu ada dan harganya pas dikantong?   Berikut salah satu program unggulan Ganjar-Mahfud apabila menjadi Presiden dan Wakil Presiden Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024… https://t.co/S0jKopjA6V,sahabatganjar,https://twitter.com/sahabatganjar/status/1755124565075001472
179,Wed Feb 07 06:55:52 +0000 2024,1755123193466278167,"Komitmen Ganjar-Mahfud untuk memberikan kesejahteraan bagi pengurus Masjid tidak terbantah.  Bahkan, hal tersebut menjadi Program unggulan pasangan tersebut apabila terpilih menjadi Presiden dan Wakil Presiden pada 2024 mendatang.  #SahabatGanjar #GanjarPranowo #Ganjar… https://t.co/oXSS0Df9o7",sahabatganjar,https://twitter.com/sahabatganjar/status/1755123193466278167
180,Wed Feb 07 00:01:23 +0000 2024,1755018883449372749,Ganjar-Mahfud is committed to improve slum villages in urban villages  #sahabatganjar #ganjar #ganjarpranowo https://t.co/btfgipmoZy,sahabatganjarww,https://twitter.com/sahabatganjarww/status/1755018883449372749
181,Wed Feb 07 00:01:11 +0000 2024,1755018832840970660,Ganjar-Mahfud is committed to provide equal access to work and wages for disabilities  #sahabatganjar #ganjar #ganjarpranowo https://t.co/CBEuv0zlfY,sahabatganjarww,https://twitter.com/sahabatganjarww/status/1755018832840970660
182,Wed Feb 07 00:01:00 +0000 2024,1755018788456849779,Ganjar-Mahfud is committed to take care an adequate life for elderly  #sahabatganjar #ganjar #ganjarpranowo https://t.co/61jda9htll,sahabatganjarww,https://twitter.com/sahabatganjarww/status/1755018788456849779
183,Wed Feb 07 00:00:37 +0000 2024,1755018693141238098,Ganjar-Mahfud is committed to create 10 million homes for GenZ  #sahabatganjar #ganjar #ganjarpranowo https://t.co/RjQZESE8UW,sahabatganjarww,https://twitter.com/sahabatganjarww/status/1755018693141238098
184,Tue Feb 06 12:51:14 +0000 2024,1754850236856779058,"Ganjar Pranowo adalah teladan bagi kita semua, menginspirasi perdamaian dan kebaikan untuk Indonesia yang lebih cerah!!! 🤟🇮🇩  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik https://t.co/pycMP7sLz8",sahabatganjar,https://twitter.com/sahabatganjar/status/1754850236856779058
185,Tue Feb 06 10:46:21 +0000 2024,1754818810136473833,Pak Ganjar Tau betul apa yang harus dikerjakan ketika terpilih menjadi Presiden!   #GAMA #MahfudMD #Ganjar #GanjarPranowo #AlamGanjar #TuankuRakyat #pemilu #stopkorupsi #Nelayan #AkuButuhGanjar Jateng Ahok https://t.co/y1jQvNUUSA,menjamah_id,https://twitter.com/menjamah_id/status/1754818810136473833
186,Tue Feb 06 10:44:35 +0000 2024,1754818364197998820,Pak Ganjar Tau betul apa yang harus dikerjakan ketika terpilih menjadi Presiden!   #GAMA #MahfudMD #Ganjar #GanjarPranowo #AlamGanjar #TuankuRakyat #pemilu #stopkorupsi #Nelayan #AkuButuhGanjar https://t.co/ET3OO6EOYS,menjamah_id,https://twitter.com/menjamah_id/status/1754818364197998820
187,Tue Feb 06 09:22:08 +0000 2024,1754797612992196892,Ganjar Ajak Pendukung Prabowo di Balikpapan Makan Bersama #Ganjar #Prabowo #Gibran #MahfudMD #GanjarPranowo #PrabowoSubianto #GibranRakabuming #Pilpres #Pilpres2024 #Pemilu #Pemilu2024 #PRMN  Selengkapnya: https://t.co/opvRfAE8r3 via @YouTube,pikiran_rakyat,https://twitter.com/pikiran_rakyat/status/1754797612992196892
188,Tue Feb 06 07:05:31 +0000 2024,1754763231699349880,"Ganjar-Mahfud Berkomitmen untuk Mewujudkan Internet Kuat, Cepat, dan Murah"" di Era Digital saat ini.   #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik https://t.co/2dcqGdl3aj""",sahabatganjar,https://twitter.com/sahabatganjar/status/1754763231699349880
189,Tue Feb 06 06:57:23 +0000 2024,1754761188171559424,Ganjar-Mahfud Menargetkan 17 Juta Lapangan Kerja untuk Membangun Ekonomi Unggul 2045  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik https://t.co/YbL3dqfTFm,sahabatganjar,https://twitter.com/sahabatganjar/status/1754761188171559424
190,Tue Feb 06 06:50:29 +0000 2024,1754759448592277537,"Mereka menganggap penting untuk mengembalikan hak-hak buruh, terutama terkait pemutusan hubungan kerja (PHK).  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik https://t.co/TCF9L35iaT",sahabatganjar,https://twitter.com/sahabatganjar/status/1754759448592277537
191,Tue Feb 06 06:50:11 +0000 2024,1754759374197891374,"Dalam komitmen mereka untuk meningkatkan kesejahteraan buruh, capres-cawapres nomor urut tiga, Ganjar Pranowo dan Mahfud MD, menyatakan kesiapan untuk menaikkan insentif.   #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua… https://t.co/mSUnN2l3V7",sahabatganjar,https://twitter.com/sahabatganjar/status/1754759374197891374
192,Tue Feb 06 06:44:53 +0000 2024,1754758039411040380,"Tentunya, Ganjar-Mahfud juga sudah menyiapkan banyak sekali lapangan pekerjaan bagi masyarakat di Indonesia.  Bagaimana langkahnya? Berikut penjelasannya.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet… https://t.co/eJcS5pjyRa",sahabatganjar,https://twitter.com/sahabatganjar/status/1754758039411040380
193,Tue Feb 06 06:44:33 +0000 2024,1754757956464529420,Ganjar Pranowo dan Mahfud Md berkomitmen penuh kepada lulusan sekolah di Indonesia agar mendapatkan pekerjaan usai menempuh pendidikan.  Bagaimana langkahnya? Berikut penjelasannya.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua… https://t.co/uvA9twdxtR,sahabatganjar,https://twitter.com/sahabatganjar/status/1754757956464529420
194,Tue Feb 06 06:42:23 +0000 2024,1754757411288834453,Para Kader ini diharapkan akan menjadi fasilitator dalam pemenuhan kesehatan di masyarakat.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik https://t.co/82rDVnUIcB,sahabatganjar,https://twitter.com/sahabatganjar/status/1754757411288834453
195,Tue Feb 06 06:42:07 +0000 2024,1754757344226103431,"Dalam mendukung program 1 Faskes 1 Desa, Ganjar-Mahfud berkomitmen untuk memberikan uang saku kepada para kader Posyandu disetiap daerah.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik… https://t.co/WfTPkpFK4T",sahabatganjar,https://twitter.com/sahabatganjar/status/1754757344226103431
196,Tue Feb 06 06:36:39 +0000 2024,1754755968221733136,Sehingga masyarakat tidak memerlukan banyak kartu untuk mendapatkan sebuah bansos maupun subsidi karena hanya memerlukan satu kartu yaitu KTP.  Mari kita mendukung program dari Ganjar-Mahfud demi kemajuan bangsa Indonesia.  #SahabatGanjar #GanjarPranowo #Ganjar… https://t.co/IFv7FEtNAp,sahabatganjar,https://twitter.com/sahabatganjar/status/1754755968221733136
197,Tue Feb 06 06:36:11 +0000 2024,1754755851561427156,"Dalam mempermudah menyalurkan bansos kepada masyarakat, Ganjar-Mahfud mengeluarkan program unggulan yaitu KTP Sakti.    #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik https://t.co/vMuP1TPGq2",sahabatganjar,https://twitter.com/sahabatganjar/status/1754755851561427156
198,Tue Feb 06 06:07:44 +0000 2024,1754748693687968029,"Pesta Rakyat Sidoarjo pecah banget, Puluhan Ribu penonton semangat memberikan dukungan kepada pasangan Ganjar-Mahfud!!!  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik… https://t.co/huGMYf1L0b",sahabatganjar,https://twitter.com/sahabatganjar/status/1754748693687968029
199,Tue Feb 06 06:03:10 +0000 2024,1754747543601459302,Cuma Ganjar-Mahfud yang gak akan ngecewain kalian semua masyarakat Indonesia.  Sudah terbukti dan teruji merakyat banget pokoknya.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik… https://t.co/By79iabnH1,sahabatganjar,https://twitter.com/sahabatganjar/status/1754747543601459302
200,Tue Feb 06 05:59:39 +0000 2024,1754746656070021500,Asikin dulu gak sih sebelum 14 Februari 2024 kayak Pesta Rakyat di Sidoarjo.  Abis itu kita bersama-sama dukung Ganjar-Mahfud3️⃣  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik… https://t.co/HG18nVH6hg,sahabatganjar,https://twitter.com/sahabatganjar/status/1754746656070021500
201,Tue Feb 06 05:56:13 +0000 2024,1754745793389707294,"Pokoe harus kelingan, 14 Februari 2024 pilihnya Ganjar-Mahfud!!!  Jangan yang lain.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik #MahfudMd https://t.co/kfvOlGigUb",sahabatganjar,https://twitter.com/sahabatganjar/status/1754745793389707294
202,Tue Feb 06 05:51:02 +0000 2024,1754744490668286353,"Sahabat bebas deketin siapa aja, asalkan Presiden dan Wakil Presidennya dukung Ganjar-Mahfud.  Cakep!!!  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik #MahfudMd https://t.co/vWV0E4p7Tl",sahabatganjar,https://twitter.com/sahabatganjar/status/1754744490668286353
203,Tue Feb 06 05:37:25 +0000 2024,1754741062181192102,"Ganjar-Mahfud is committed to acknowledge customary rights, forests, and land of indigenous communities  #sahabatganjar #ganjar #ganjarpranowo https://t.co/nyLVbTUXK6",sahabatganjarww,https://twitter.com/sahabatganjarww/status/1754741062181192102
204,Tue Feb 06 05:32:42 +0000 2024,1754739873632903671,Ganjar ingatkan pesan Pak Jokowi!   #GAMA #MahfudMD #Ganjar #GanjarPranowo #AlamGanjar #TuankuRakyat #pemilu #stopkorupsi #Nelayan #AkuButuhGanjar https://t.co/1zEpcYB1vp,menjamah_id,https://twitter.com/menjamah_id/status/1754739873632903671
205,Tue Feb 06 05:22:15 +0000 2024,1754737243800080842,"Growing economy more evenly, Ganjar-Mahfud is committed to support special financial for Papua  #sahabatganjar #ganjar #ganjarpranowo https://t.co/9MmD0PRSxX",sahabatganjarww,https://twitter.com/sahabatganjarww/status/1754737243800080842
206,Tue Feb 06 05:21:57 +0000 2024,1754737168873132159,Ganjar-Mahfud is firmly committed to eradicate land mafia  #sahabatganjar #ganjar #ganjarpranowo https://t.co/cccujAzWfG,sahabatganjarww,https://twitter.com/sahabatganjarww/status/1754737168873132159
207,Tue Feb 06 05:20:30 +0000 2024,1754736806711673205,Ganjar-Mahfud are strong-minded to develop an equitable economy  #sahabatganjar #ganjar #ganjarpranowo https://t.co/TBShCXt0XP,sahabatganjarww,https://twitter.com/sahabatganjarww/status/1754736806711673205
208,Tue Feb 06 05:20:18 +0000 2024,1754736754366857633,Ganjar-Mahfud are ascertained to revitalize traditional markets  #sahabatganjar #ganjar #ganjarpranowo https://t.co/4BJ9gTWGck,sahabatganjarww,https://twitter.com/sahabatganjarww/status/1754736754366857633
209,Mon Feb 05 19:22:52 +0000 2024,1754586406398439752,3 janji yang akan selalu dibawa oleh Bapak Ganjar dan Pak Mahfud!   #GAMA #MahfudMD #Ganjar #GanjarPranowo #AlamGanjar #TuankuRakyat #pemilu #stopkorupsi #Nelayan #AkuButuhGanjar https://t.co/OgtgvJMMtt,menjamah_id,https://twitter.com/menjamah_id/status/1754586406398439752
210,Mon Feb 05 17:59:37 +0000 2024,1754565457216975267,#prabowo #prabowosubianto #jokowi #jokowidodo #ganjarpranowo #ganjar https://t.co/pJcONI15wj,gun4w1,https://twitter.com/gun4w1/status/1754565457216975267
211,Mon Feb 05 15:55:12 +0000 2024,1754534144619737493,ayo dukung terus ayah@Ganjar Pranowo 🇮🇩   #ganjar #ganjarmahfud #ganjarpranowo #salam3jari #jawatimurkeren #pemilihanpresiden2024 #pemilu #jawatimur https://t.co/i0l5cY8T6g,ganjar_jatim,https://twitter.com/ganjar_jatim/status/1754534144619737493
212,Mon Feb 05 12:29:41 +0000 2024,1754482424317460637,Mana nih suaranya yang dukung Ganjar-Mahfud pada 14 Februari 2024.  Yuk semangat kayak Ribuan Masyarakat di Sidoarjo.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik… https://t.co/eoISBV0E53,sahabatganjar,https://twitter.com/sahabatganjar/status/1754482424317460637
213,Mon Feb 05 12:22:42 +0000 2024,1754480667449233802,Ribuan Masyarakat Sidoarjo siap seruduk kemenangan untuk Ganjar-Mahfud pada Pilpres 2024.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik #MahfudMd https://t.co/cs6iotLOJ4,sahabatganjar,https://twitter.com/sahabatganjar/status/1754480667449233802
214,Mon Feb 05 12:10:04 +0000 2024,1754477486363348993,"Jogetin dulu yuk sebelum 14 Februari 2024.  Jangan lupa, dukung Ganjar-Mahfud yuk kayak Ribuan Penonton Pesta Rakyat Sidoarjo.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik… https://t.co/hNC3rZPsYr",sahabatganjar,https://twitter.com/sahabatganjar/status/1754477486363348993
215,Mon Feb 05 12:00:54 +0000 2024,1754475180846637495,Apa itu panas?  Mendingan seru-seruan sambil dukung Ganjar-Mahfud seperti Ribuan Masyarakat di Sidoarjo.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik #MahfudMd https://t.co/S8B4NnbP0X,sahabatganjar,https://twitter.com/sahabatganjar/status/1754475180846637495
216,Mon Feb 05 11:57:47 +0000 2024,1754474396247539761,Seru abis dah Pesta Rakyat Sidoarjo.  Ribuan Masyarakat berjoget dan bersemangat dukung Ganjar-Mahfud.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik #MahfudMd https://t.co/3BOn5F2MwG,sahabatganjar,https://twitter.com/sahabatganjar/status/1754474396247539761
217,Mon Feb 05 11:48:11 +0000 2024,1754471981834260538,Para nelayan menitipkan harapan yang besar kepada Ganjar Dan Mahfud!   #GAMA #MahfudMD #Ganjar #GanjarPranowo #AlamGanjar #TuankuRakyat #pemilu #stopkorupsi #Nelayan #AkuButuhGanjar https://t.co/Aa8Lx5ZmxZ,menjamah_id,https://twitter.com/menjamah_id/status/1754471981834260538
218,Mon Feb 05 11:25:43 +0000 2024,1754466329216823341,Gara-gara Soal ini Ganjar Bikin Anies Baswedan Tersenyum Lebar di Debat Capres Terakhir Pemilu 2024 https://t.co/pchVZrwfbS #aniesbaswedan #ganjarpranowo #anies #ganjar #debatcapres2024 #Pemilu2024,PR_Kuningan,https://twitter.com/PR_Kuningan/status/1754466329216823341
219,Mon Feb 05 11:22:41 +0000 2024,1754465562162520402,"Ternyata 3 Janji Ganjar Pranowo dalam Debat Capres Terakhir untuk Pemilu 2024, Ganjar-Mahfud Bakal Taati ini https://t.co/IUyJ3ixIS7 #Ganjar #GanjarMahfud2024 #GanjarMahfud #GanjarPranowo",PR_Kuningan,https://twitter.com/PR_Kuningan/status/1754465562162520402
220,Mon Feb 05 08:50:47 +0000 2024,1754427338727862286,Ku titipkan Indonesia di tanganmu Pak Ganjar Mahfud.. #ganjar #ganjarpranowo #ganjarmahfud #ganjarmahfudm3nang #paktelur #ganjarpresiden #prabowosubianto #gibranrakabuming #jokowi #aniesbaswedan #cakimin #fypシ #fyp https://t.co/RzQIwsjVMy,rafikaananta02,https://twitter.com/rafikaananta02/status/1754427338727862286
221,Mon Feb 05 08:43:32 +0000 2024,1754425513337344279,Indonesia Kritis DEMOKRASI #ganjar #ganjarpranowo #ganjarmahfud #ganjarmahfudm3nang #paktelur #ganjarpresiden #prabowosubianto #gibranrakabuming #jokowi #aniesbaswedan #cakimin #fypシ #fyp https://t.co/EexQphAS5c,rafikaananta02,https://twitter.com/rafikaananta02/status/1754425513337344279
222,Mon Feb 05 08:16:44 +0000 2024,1754418767789277541,Pak Ganjar akan sejahterakan guru.  #GanjarMahfud2024  #GanjarMahfudM3nangDebat  #BANSOSLANJUT3  #ganjarpranowo  #ganjar https://t.co/7IrWsGN07V,Lilac01125195,https://twitter.com/Lilac01125195/status/1754418767789277541
223,Mon Feb 05 07:42:38 +0000 2024,1754410186113175906,"Siap-siap buat merapat ke Pesta Rakyat Ganjar-Mahfud Magelang! Yuk, buruan registrasi dulu biar bisa ikutan serunya acara ini!!! 🔥  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik https://t.co/iGvPvl9sks",IDSahabatGanjar,https://twitter.com/IDSahabatGanjar/status/1754410186113175906
224,Mon Feb 05 07:38:42 +0000 2024,1754409194978173104,Demi menyongsong Indonesia Emas pada 2045  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik #MahfudMd https://t.co/SQHE9j7OVB,IDSahabatGanjar,https://twitter.com/IDSahabatGanjar/status/1754409194978173104
225,Mon Feb 05 07:38:00 +0000 2024,1754409020549730616,10 Juta Unit Hunian untuk Masyarakat di Indonesia siap dipercepat oleh Ganjar-Mahfud  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik #MahfudMd https://t.co/HaZMtIPlf2,IDSahabatGanjar,https://twitter.com/IDSahabatGanjar/status/1754409020549730616
226,Mon Feb 05 07:37:11 +0000 2024,1754408813904736412,Indonesia memiliki wilayah yang sangat luas pada sektor kelautan.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik #MahfudMd https://t.co/eeaEs2KY3I,IDSahabatGanjar,https://twitter.com/IDSahabatGanjar/status/1754408813904736412
227,Mon Feb 05 07:36:06 +0000 2024,1754408544164835739,"Capres-cawapres nomor urut tiga, Ganjar Pranowo dan Mahfud MD, menegaskan prioritas mereka dalam pengembangan Usaha Mikro  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik https://t.co/q8FajT4vXk",IDSahabatGanjar,https://twitter.com/IDSahabatGanjar/status/1754408544164835739
228,Mon Feb 05 07:35:45 +0000 2024,1754408454033387795,Ganjar-Mahfud sangat serius untuk menggagas Program KTP Samti dan menjadi Program unggulan yang harus dicapai.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik #MahfudMd https://t.co/jibJRlM2TS,IDSahabatGanjar,https://twitter.com/IDSahabatGanjar/status/1754408454033387795
229,Mon Feb 05 07:34:24 +0000 2024,1754408115439824920,"Yang jauh mendekat. Yang sudah dekat ayo merapat.  Kita Solid menangkan Ganjar-Mahfud pada 14 Februari 2024 nanti!!!  Ingat, NOMOR 3  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik… https://t.co/jlyAI2VJis",sahabatganjar,https://twitter.com/sahabatganjar/status/1754408115439824920
230,Mon Feb 05 07:33:52 +0000 2024,1754407982375547265,Assalamualaikum Wr.Wb.  Kepada seluruh Jamaah Sholawat Kebangsaan Ganjar-Mahfud di Kota Salatiga dan sekitarnya  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik #MahfudMd https://t.co/R7d2QxiZmI,IDSahabatGanjar,https://twitter.com/IDSahabatGanjar/status/1754407982375547265
231,Mon Feb 05 07:32:08 +0000 2024,1754407545920454899,"Ayo Masyarakat Indonesia dari Sabang sampai Merauke.  Satukan suara kemenangan kita untuk Ganjar-Mahfud supaya Indonesia lebih baik dan sejahtera3️⃣  14 Februari 2024, coblos nomor 3  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua… https://t.co/vN1ftJxBET",sahabatganjar,https://twitter.com/sahabatganjar/status/1754407545920454899
232,Mon Feb 05 07:30:08 +0000 2024,1754407039445656034,"Salam M3tal, Menang Total  Ganjar-Mahfud untuk Masyarakat Indonesia.  14 Februari jangan sampai lupa pilih GANJAR PRANOWO dan MAHFUD MD.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik… https://t.co/m9VMNnvRVp",sahabatganjar,https://twitter.com/sahabatganjar/status/1754407039445656034
233,Mon Feb 05 07:28:00 +0000 2024,1754406504189604048,"14 Februari, hari cinta dan pilihan. Jangan lupa untuk memberikan suara pada Nomor 3, Pasangan Ganjar - Mahfud MD!  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #SatSetLebihBaik https://t.co/V4Z6EtqcWB",sahabatganjar,https://twitter.com/sahabatganjar/status/1754406504189604048
234,Mon Feb 05 06:47:25 +0000 2024,1754396291495612457,"Ganjar Pranowo dan Mahfud MD Peragakan Bahasa Isyarat Saat Memasuki Panggung Debat Capres, Apa Artinya?  #GanjarPranowo #Ganjar #MahfudMD #GanjarMahfud #DebatCapres2024  https://t.co/hzgu22N6ls",Kilat_com,https://twitter.com/Kilat_com/status/1754396291495612457
235,Mon Feb 05 05:41:47 +0000 2024,1754379773479158204,Ayo pilih Ganjar Mahfud untuk memberantas korupsi yang ada di Indonesia!   #GAMA #MahfudMD #Ganjar #GanjarPranowo #AlamGanjar #TuankuRakyat #pemilu #stopkorupsi #Nelayan #AkuButuhGanjar https://t.co/Y5txPHYTUD,menjamah_id,https://twitter.com/menjamah_id/status/1754379773479158204
236,Mon Feb 05 04:04:31 +0000 2024,1754355294011072784,"Dari Rakyat untuk Rakyat  Ganjar-Mahfud Pemimpinnya Rakyat Indonesia3️⃣  14 Februari, pilih yang ada tiganya ya.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik #MahfudMd https://t.co/vY86hNy453",sahabatganjar,https://twitter.com/sahabatganjar/status/1754355294011072784
237,Mon Feb 05 04:00:48 +0000 2024,1754354360199639131,Mandat rakyat adalah amanat suci buat kami. Bersama #GanjarMahfud2024 kita mulai era baru bagi Indonesia di mana tidak seorang pun ditinggalkan🇲🇨 #mottogp #jawatengah #solo #jatenghits #semarang #ganjarpranowo #pranowoganjar  #lapakganjar #hitsjawa #Ganjar #KunciK3menanganGanjar https://t.co/FIOHWkXhvK,purwonodenj,https://twitter.com/purwonodenj/status/1754354360199639131
238,Mon Feb 05 03:00:37 +0000 2024,1754339213791957182,Pasangan Calon Presiden Ganjar Pranowo dan Mahfud MD mengusung program pembangunan fasilitas kesehatan (faskes) pada tiap desa. Ini satu cara untuk memberikan hak yang sama bagi seluruh masyarakat dalam mengakses kesehatan.  #SahabatGanjar #GanjarPranowo #Ganjar… https://t.co/Wkox6q6IPi,sahabatganjar,https://twitter.com/sahabatganjar/status/1754339213791957182
239,Mon Feb 05 02:55:48 +0000 2024,1754338000916619521,Ganjar-Mahfud is committed to get out of middle income trap  #sahabatganjar #ganjar #ganjarpranowo https://t.co/Yth3LEkKUm,sahabatganjarww,https://twitter.com/sahabatganjarww/status/1754338000916619521
240,Mon Feb 05 02:55:37 +0000 2024,1754337957467783168,Ganjar-Mahfud is committed to increase UMKM growth  #sahabatganjar #ganjar #ganjarpranowo https://t.co/7hbZWjkCNl,sahabatganjarww,https://twitter.com/sahabatganjarww/status/1754337957467783168
241,Mon Feb 05 02:55:26 +0000 2024,1754337909698933076,Ganjar-Mahfud is committed to prepare 17 million new jobs  #sahabatganjar #ganjar #ganjarpranowo https://t.co/pkguBce2EJ,sahabatganjarww,https://twitter.com/sahabatganjarww/status/1754337909698933076
242,Mon Feb 05 02:55:16 +0000 2024,1754337866371813450,Ganjar-Mahfud is committed to SAT-SET towards Golden Indonesia 2045  #sahabatganjar #ganjar #ganjarpranowo https://t.co/UL8knVrZ08,sahabatganjarww,https://twitter.com/sahabatganjarww/status/1754337866371813450
243,Mon Feb 05 02:55:05 +0000 2024,1754337823120060519,"Ganjar-Mahfud is very committed to double village funds for Village Upgrade""  #sahabatganjar #ganjar #ganjarpranowo https://t.co/14UIDyMSQF""",sahabatganjarww,https://twitter.com/sahabatganjarww/status/1754337823120060519
244,Mon Feb 05 00:07:59 +0000 2024,1754295770369736738,Saat Ganjar Ingatkan Prabowo Subianto Soal Jejak Digital Tidak akan Hilang di Debat Capres 2024   https://t.co/48TbRdqYCX lewat @tribunnews #ganjarpranowo #ganjar #prabowosubianto #prabowo #debatcapresterakhir #debat,tribunkaltim,https://twitter.com/tribunkaltim/status/1754295770369736738
245,Sun Feb 04 19:56:12 +0000 2024,1754232405681127880,Testimoni Ibnu kepada Pak Ganjar!   #GAMA #MahfudMD #Ganjar #GanjarPranowo #AlamGanjar #TuankuRakyat #pemilu #stopkorupsi #Nelayan #AkuButuhGanjar https://t.co/swjLyMqYws,menjamah_id,https://twitter.com/menjamah_id/status/1754232405681127880
